account_id,contract_tier,contract_duration_months,tenure_months,monthly_recurring_revenue,licensed_seats,active_users_last_30d,seat_utilization_ratio,login_frequency_last_30d,login_decay_ratio,feature_adoption_score,support_tickets_last_90d,p1_tickets_last_30d,ticket_escalation_velocity,csm_touchpoints_last_90d,billing_overdue_days,nps_score,churn
ACC-10219,SMB,12,18,2339.07,22,16,0.7273,29.64,1.4136,0.9294,1,1,8.9976,4,0,-22.0,1
ACC-10220,SMB,24,11,1621.1,11,5,0.4545,13.24,0.9674,0.2555,5,0,0.0001,1,0,,0
ACC-10221,Mid-Market,24,13,5595.81,132,112,0.8485,16.73,0.8187,0.8739,6,1,1.5,5,0,41.0,0
ACC-10222,Enterprise,36,16,27779.1,706,606,0.8584,15.36,0.8107,0.6026,3,0,0.0001,10,0,21.0,0
ACC-10223,Mid-Market,12,12,5034.96,44,28,0.6364,34.49,0.9439,0.8167,2,0,0.0001,4,0,42.0,0
ACC-10224,Mid-Market,12,2,3682.32,103,58,0.5631,12.92,0.9876,0.3926,1,0,0.0003,2,0,-23.0,0
ACC-10225,Mid-Market,12,39,7346.38,126,82,0.6508,7.47,0.8644,0.7174,0,0,1.0,4,0,,0
ACC-10226,SMB,24,11,1403.57,32,18,0.5625,19.52,0.6603,0.7527,8,1,1.125,7,0,25.0,0
ACC-10227,Mid-Market,24,11,8003.22,108,61,0.5648,5.29,2.2149,0.5329,5,0,0.0001,7,0,42.0,0
ACC-10228,SMB,12,10,2041.91,9,5,0.5556,6.13,0.755,0.766,1,0,0.0003,2,0,46.0,0
ACC-10229,Mid-Market,12,6,5979.56,107,53,0.4953,5.11,1.3194,0.5368,2,2,8.9988,4,0,35.0,1
ACC-10230,SMB,12,40,1672.09,23,22,0.9565,11.31,1.1389,0.3922,4,2,4.4997,6,0,-0.0,1
ACC-10231,Mid-Market,12,16,3307.53,89,76,0.8539,6.18,1.0768,0.8046,7,0,0.0,3,0,58.0,0
ACC-10232,Mid-Market,24,22,4796.75,108,72,0.6667,16.38,0.6983,0.5848,5,1,1.8,4,4,31.0,0
ACC-10233,Mid-Market,12,20,9240.7,126,96,0.7619,16.25,0.7818,0.8116,1,1,8.9976,1,8,,0
ACC-10234,Enterprise,24,12,37466.82,915,676,0.7388,3.79,0.9319,0.3648,2,0,0.0001,8,0,,0
ACC-10235,SMB,24,16,1378.51,15,6,0.4,21.0,0.6809,0.7272,1,2,17.9949,3,0,45.0,1
ACC-10236,Mid-Market,24,25,6319.37,92,46,0.5,10.79,0.8078,0.6513,1,0,0.0003,4,0,29.0,0
ACC-10237,Enterprise,12,7,18896.2,587,321,0.5468,9.35,1.118,0.7793,5,0,0.0001,1,0,19.0,0
ACC-10238,Mid-Market,24,13,8175.95,32,32,1.0,18.85,1.0761,0.5341,4,1,2.2499,4,0,51.0,0
ACC-10239,Enterprise,12,15,29108.22,854,723,0.8466,10.1,1.0026,0.5711,4,1,2.2499,4,0,,0
ACC-10240,SMB,12,12,1500.31,5,4,0.8,22.06,0.6962,0.5028,1,0,0.0003,4,0,,0
ACC-10241,SMB,12,12,634.38,21,12,0.5714,20.51,0.6994,0.554,1,0,0.0003,5,0,50.0,0
ACC-10242,SMB,12,18,698.65,20,9,0.45,19.6,0.961,0.9387,4,1,2.2499,4,0,15.0,0
ACC-10243,Mid-Market,12,35,3538.54,112,103,0.9196,5.83,0.725,0.8432,1,0,0.0003,3,0,17.0,0
ACC-10244,Enterprise,12,21,13465.34,738,627,0.8496,27.67,1.1224,0.5622,3,0,0.0001,6,4,15.0,0
ACC-10245,SMB,36,10,1790.02,7,5,0.7143,14.31,1.0672,0.322,2,2,8.9988,5,0,,1
ACC-10246,Mid-Market,12,60,4652.6,145,92,0.6345,10.59,0.8907,0.5644,3,1,2.9998,1,0,1.0,0
ACC-10247,SMB,24,35,1071.94,19,15,0.7895,27.41,1.0436,0.8304,2,0,0.0001,3,0,,0
ACC-10248,SMB,36,12,1195.85,34,29,0.8529,13.02,1.3198,0.6475,5,0,0.0001,2,0,-28.0,0
ACC-10249,SMB,12,35,1171.11,10,9,0.9,13.26,1.028,0.8518,3,1,2.9998,3,0,,0
ACC-10250,Mid-Market,24,19,9464.49,41,31,0.7561,24.52,0.9438,0.8179,4,0,0.0001,2,0,52.0,0
ACC-10251,Mid-Market,12,8,8581.32,54,41,0.7593,6.25,0.7024,0.7919,5,0,0.0001,1,0,47.0,0
ACC-10252,SMB,12,33,2222.86,34,29,0.8529,13.87,0.9654,0.7459,1,0,0.0003,3,0,74.0,0
ACC-10253,Mid-Market,12,10,7774.26,72,61,0.8472,9.0,0.9564,0.8007,5,0,0.0001,5,0,,0
ACC-10254,Enterprise,36,22,10042.93,120,85,0.7083,23.96,0.8832,0.5173,5,0,0.0001,4,0,60.0,0
ACC-10255,Mid-Market,12,18,6922.78,130,111,0.8538,26.9,0.897,0.9071,2,1,4.4995,3,0,11.0,0
ACC-10256,SMB,24,23,2068.25,9,9,1.0,13.25,0.8377,0.7304,2,0,0.0001,4,0,10.0,0
ACC-10257,SMB,12,42,1379.76,15,8,0.5333,3.63,0.9332,0.5059,7,0,0.0,5,0,,0
ACC-10258,Mid-Market,24,16,7308.68,137,133,0.9708,10.25,1.0281,0.6396,2,0,0.0001,2,0,-22.0,0
ACC-10259,Enterprise,12,8,39335.18,846,740,0.8747,3.86,1.2032,0.4961,1,0,0.0003,3,0,,0
ACC-10260,Mid-Market,24,11,7634.66,131,91,0.6947,5.61,0.735,0.4603,2,0,0.0001,2,0,-1.0,0
ACC-10261,SMB,24,7,1057.89,9,6,0.6667,5.76,1.5017,0.7796,4,1,2.2499,4,0,49.0,0
ACC-10262,Enterprise,24,6,27974.85,656,444,0.6768,15.02,1.1658,0.5654,8,0,0.0,5,0,77.0,0
ACC-10263,Mid-Market,36,30,5686.13,30,25,0.8333,22.54,0.945,0.7668,4,1,2.2499,6,0,-28.0,0
ACC-10264,SMB,24,18,970.64,25,18,0.72,6.79,0.8838,0.8029,2,0,0.0001,7,0,8.0,0
ACC-10265,SMB,12,15,2158.56,22,16,0.7273,15.82,1.0703,0.9648,3,0,0.0001,6,0,,0
ACC-10266,SMB,12,13,2305.65,11,7,0.6364,17.61,1.6566,0.7296,5,0,0.0001,5,12,68.0,0
ACC-10267,SMB,12,26,1008.14,17,13,0.7647,22.33,0.8606,0.6808,0,0,1.0,2,0,-5.0,0
ACC-10268,Mid-Market,12,37,3041.75,35,31,0.8857,32.63,0.9284,0.8379,2,1,4.4995,5,0,,1
ACC-10269,Mid-Market,12,10,9477.03,109,73,0.6697,12.54,1.8079,0.6636,3,0,0.0001,3,0,31.0,0
ACC-10270,SMB,12,21,2214.44,7,5,0.7143,18.16,1.1835,0.8073,6,0,0.0,7,0,,0
ACC-10271,SMB,12,29,1920.2,5,2,0.4,9.09,0.9858,0.8643,5,0,0.0001,3,0,,0
ACC-10272,SMB,36,19,1163.43,23,21,0.913,14.99,0.7704,0.9101,4,1,2.2499,4,0,35.0,0
ACC-10273,SMB,12,25,793.7,28,25,0.8929,9.7,1.7541,0.6159,0,0,1.0,5,0,100.0,0
ACC-10274,Mid-Market,36,8,7005.83,131,80,0.6107,5.41,1.0654,0.5501,2,0,0.0001,5,0,,0
ACC-10275,Mid-Market,12,38,4478.96,54,49,0.9074,25.18,0.7909,0.8218,8,0,0.0,2,0,1.0,0
ACC-10276,SMB,24,26,1129.02,18,13,0.7222,7.95,1.1564,0.5882,4,0,0.0001,3,0,,0
ACC-10277,Mid-Market,24,23,5981.13,148,108,0.7297,12.79,1.2746,0.4813,5,1,1.8,6,0,53.0,0
ACC-10278,SMB,12,28,1714.3,15,13,0.8667,21.81,0.668,0.5435,6,0,0.0,6,0,,0
ACC-10279,SMB,12,14,685.65,34,27,0.7941,17.34,1.5245,0.5501,7,0,0.0,6,0,,0
ACC-10280,SMB,12,9,2153.95,34,23,0.6765,11.7,0.9979,0.6451,2,1,4.4995,10,0,10.0,0
ACC-10281,Mid-Market,12,7,2425.56,85,62,0.7294,16.1,0.911,0.3439,4,1,2.2499,3,0,,0
ACC-10282,Mid-Market,36,7,5150.5,114,99,0.8684,11.49,0.7822,0.4756,3,2,5.9995,7,0,,1
ACC-10283,Enterprise,24,21,26048.95,278,233,0.8381,6.9,0.8108,0.6343,5,0,0.0001,8,0,27.0,0
ACC-10284,Mid-Market,12,13,2305.27,148,78,0.527,12.12,0.8175,0.5159,0,0,1.0,8,0,-12.0,0
ACC-10285,Enterprise,12,37,13621.34,204,131,0.6422,13.27,0.8913,0.5366,6,1,1.5,7,0,2.0,0
ACC-10286,Mid-Market,12,32,4201.24,56,49,0.875,21.2,0.8845,0.7377,4,0,0.0001,4,0,,0
ACC-10287,Mid-Market,12,26,4772.96,125,83,0.664,13.14,0.7679,0.7132,2,0,0.0001,3,0,94.0,0
ACC-10288,Mid-Market,24,23,9567.02,127,96,0.7559,25.08,0.6678,0.5299,0,0,1.0,7,0,-15.0,0
ACC-10289,Mid-Market,12,11,2188.95,94,61,0.6489,14.61,1.072,0.6171,9,1,1.0,2,0,62.0,0
ACC-10290,Enterprise,12,12,23437.7,399,258,0.6466,10.59,1.5878,0.3542,3,0,0.0001,9,0,81.0,0
ACC-10291,Enterprise,12,11,13033.33,890,793,0.891,20.69,0.8224,0.5305,1,2,17.9949,5,0,0.0,1
ACC-10292,SMB,12,8,2470.81,22,16,0.7273,12.84,1.0219,0.7042,5,0,0.0001,4,0,,0
ACC-10293,Mid-Market,24,15,2984.46,70,48,0.6857,13.09,0.8542,0.5123,4,0,0.0001,2,0,20.0,0
ACC-10294,Enterprise,12,29,11937.86,465,193,0.4151,14.17,0.6498,0.6021,5,0,0.0001,5,8,1.0,0
ACC-10295,Mid-Market,36,15,7883.78,125,64,0.512,10.47,1.6788,0.6547,4,0,0.0001,5,0,34.0,0
ACC-10296,SMB,24,10,967.14,23,17,0.7391,9.05,0.9812,0.7174,6,0,0.0,1,0,,0
ACC-10297,Mid-Market,12,15,8846.72,120,94,0.7833,8.69,0.8475,0.8176,4,1,2.2499,6,0,46.0,0
ACC-10298,Mid-Market,12,18,9443.14,126,97,0.7698,14.28,1.1081,0.7947,3,0,0.0001,3,0,53.0,0
ACC-10299,Enterprise,24,12,31042.86,467,312,0.6681,9.95,0.9906,0.6193,2,0,0.0001,1,0,,0
ACC-10300,Enterprise,36,16,32060.08,415,349,0.841,38.8,0.6594,0.6366,3,0,0.0001,1,0,51.0,0
ACC-10301,Mid-Market,24,60,7802.2,93,66,0.7097,14.48,0.6674,0.5586,3,1,2.9998,9,0,49.0,0
ACC-10302,Mid-Market,12,7,3227.16,62,42,0.6774,27.0,1.221,0.5881,6,0,0.0,3,0,52.0,0
ACC-10303,Mid-Market,36,4,9010.79,114,93,0.8158,34.35,0.875,0.6192,1,2,17.9949,2,0,,1
ACC-10304,SMB,12,17,1034.42,20,14,0.7,5.12,1.0227,0.7004,3,0,0.0001,3,0,16.0,0
ACC-10305,SMB,24,21,1314.1,17,14,0.8235,10.42,0.9416,0.4942,3,0,0.0001,1,0,81.0,0
ACC-10306,Mid-Market,36,15,4618.32,97,86,0.8866,12.85,0.6261,0.8156,5,1,1.8,2,0,81.0,0
ACC-10307,Mid-Market,12,9,6260.92,129,115,0.8915,7.4,1.1295,0.6096,2,0,0.0001,2,0,65.0,0
ACC-10308,SMB,36,36,726.88,6,4,0.6667,14.61,0.7495,0.5746,2,0,0.0001,2,0,,0
ACC-10309,Mid-Market,12,17,8618.81,89,71,0.7978,10.88,1.0825,0.8198,1,1,8.9976,3,0,58.0,0
ACC-10310,Mid-Market,36,18,6393.33,146,131,0.8973,13.94,0.8559,0.5125,5,1,1.8,3,0,38.0,0
ACC-10311,Enterprise,12,26,38228.55,142,60,0.4225,25.47,1.144,0.6333,5,0,0.0001,7,0,2.0,0
ACC-10312,Enterprise,36,15,39631.91,441,306,0.6939,6.81,1.1587,0.4792,2,1,4.4995,3,0,65.0,0
ACC-10313,SMB,12,14,2449.05,11,8,0.7273,8.63,0.8861,0.4396,3,1,2.9998,7,0,-8.0,0
ACC-10314,SMB,24,36,1285.2,6,4,0.6667,7.23,0.8395,0.4047,6,0,0.0,4,0,33.0,0
ACC-10315,SMB,12,5,2447.07,10,7,0.7,15.68,1.065,0.7372,2,0,0.0001,4,0,83.0,0
ACC-10316,Mid-Market,12,20,8782.82,136,113,0.8309,21.76,0.997,0.8372,5,0,0.0001,4,0,44.0,0
ACC-10317,Enterprise,12,19,40157.79,326,162,0.4969,7.41,1.139,0.8337,4,0,0.0001,7,0,,0
ACC-10318,Enterprise,24,13,33584.52,340,329,0.9676,16.59,0.9238,0.4637,3,1,2.9998,5,0,73.0,0
ACC-10319,Mid-Market,12,15,2273.99,71,62,0.8732,11.22,1.1758,0.5705,4,1,2.2499,6,0,11.0,0
ACC-10320,Mid-Market,24,34,6901.68,133,112,0.8421,3.87,0.9118,0.6115,6,0,0.0,3,0,45.0,0
ACC-10321,SMB,12,10,1778.73,15,10,0.6667,23.24,1.0357,0.7373,5,1,1.8,1,0,65.0,0
ACC-10322,SMB,36,25,2078.46,14,10,0.7143,10.61,1.0327,0.6446,4,0,0.0001,5,0,23.0,0
ACC-10323,Mid-Market,12,17,3029.89,69,44,0.6377,22.07,0.8124,0.8834,1,0,0.0003,7,0,-1.0,0
ACC-10324,SMB,12,24,1215.63,11,7,0.6364,16.1,0.7878,0.5694,2,0,0.0001,4,0,,0
ACC-10325,SMB,12,21,1979.73,6,5,0.8333,29.16,1.2207,0.7415,3,2,5.9995,8,0,14.0,1
ACC-10326,Mid-Market,12,4,7680.64,82,61,0.7439,11.87,0.8353,0.7692,6,1,1.5,5,0,21.0,0
ACC-10327,Mid-Market,12,10,3540.84,56,41,0.7321,39.16,0.88,0.1124,1,1,8.9976,7,0,1.0,0
ACC-10328,Mid-Market,12,11,4391.9,48,33,0.6875,19.89,1.0759,0.8687,2,1,4.4995,1,0,25.0,0
ACC-10329,Mid-Market,24,9,7651.87,143,116,0.8112,5.42,1.1963,0.5107,4,1,2.2499,3,0,,0
ACC-10330,Mid-Market,24,12,3483.08,65,44,0.6769,33.05,0.8018,0.617,2,1,4.4995,4,0,,0
ACC-10331,SMB,24,18,404.25,14,9,0.6429,12.81,1.2375,0.8585,4,0,0.0001,1,0,71.0,0
ACC-10332,Enterprise,12,28,38974.27,709,531,0.7489,11.72,0.8669,0.8609,5,1,1.8,1,0,53.0,0
ACC-10333,Enterprise,24,7,23929.74,904,612,0.677,13.13,0.7744,0.4694,4,0,0.0001,2,0,3.0,0
ACC-10334,Enterprise,12,17,20734.19,819,662,0.8083,42.33,0.9008,0.4886,3,0,0.0001,4,0,,0
ACC-10335,Enterprise,24,20,9066.65,674,600,0.8902,12.87,0.9908,0.2864,3,1,2.9998,2,0,,0
ACC-10336,SMB,12,30,2110.54,31,20,0.6452,10.14,0.9773,0.8327,5,0,0.0001,2,0,55.0,0
ACC-10337,SMB,12,38,1251.38,17,16,0.9412,9.61,0.8456,0.4581,0,1,30001.0,2,0,8.0,0
ACC-10338,Mid-Market,12,15,8272.95,120,75,0.625,5.67,0.7691,0.7927,2,0,0.0001,2,0,65.0,0
ACC-10339,Enterprise,24,9,28053.0,832,578,0.6947,12.93,0.8313,0.3106,4,0,0.0001,0,12,90.0,0
ACC-10340,Mid-Market,12,20,9237.02,115,70,0.6087,12.58,1.0275,0.9146,8,0,0.0,4,0,80.0,0
ACC-10341,Mid-Market,24,9,3273.26,75,67,0.8933,25.01,0.7931,0.5723,3,1,2.9998,2,0,-5.0,0
ACC-10342,Enterprise,12,19,28667.61,550,358,0.6509,3.98,0.8287,0.6674,2,0,0.0001,3,0,39.0,0
ACC-10343,Mid-Market,24,10,5341.73,68,61,0.8971,10.15,0.8957,0.6828,1,0,0.0003,5,0,-22.0,0
ACC-10344,Mid-Market,36,22,4408.06,49,35,0.7143,12.88,0.8082,0.6242,2,1,4.4995,5,0,,0
ACC-10345,Mid-Market,12,11,9822.49,148,102,0.6892,16.82,0.7217,0.571,3,0,0.0001,2,0,87.0,0
ACC-10346,Mid-Market,12,36,7161.06,71,48,0.6761,4.89,1.1807,0.7596,1,1,8.9976,5,0,61.0,0
ACC-10347,Enterprise,36,17,36185.25,486,251,0.5165,6.26,0.7391,0.3942,2,0,0.0001,4,8,7.0,0
ACC-10348,Mid-Market,12,6,4443.52,103,71,0.6893,9.21,1.0261,0.6733,1,1,8.9976,3,0,,0
ACC-10349,Mid-Market,12,28,7284.89,116,98,0.8448,27.88,0.9179,0.7139,4,1,2.2499,1,0,75.0,0
ACC-10350,Mid-Market,24,15,3062.85,35,20,0.5714,13.55,1.311,0.7805,3,0,0.0001,6,0,62.0,0
ACC-10351,SMB,24,23,2404.63,11,9,0.8182,7.93,0.6633,0.6403,4,0,0.0001,4,0,-27.0,0
ACC-10352,SMB,12,28,613.76,10,8,0.8,18.37,1.006,0.8855,2,1,4.4995,1,0,38.0,0
ACC-10353,Enterprise,24,17,31327.52,256,219,0.8555,12.97,1.107,0.3441,5,0,0.0001,7,0,26.0,0
ACC-10354,Enterprise,12,7,24409.75,296,172,0.5811,10.96,1.0378,0.3279,4,0,0.0001,5,0,47.0,0
ACC-10355,Mid-Market,12,18,8030.27,132,87,0.6591,7.07,0.7579,0.8463,5,0,0.0001,7,0,27.0,0
ACC-10356,Enterprise,24,34,10857.15,475,308,0.6484,13.98,0.9459,0.7175,10,0,0.0,7,0,,0
ACC-10357,Mid-Market,12,16,9097.16,30,20,0.6667,17.33,0.8325,0.7588,6,0,0.0,5,0,,0
ACC-10358,SMB,12,21,2159.62,5,3,0.6,33.51,1.1764,0.7772,7,0,0.0,6,0,-1.0,0
ACC-10359,Mid-Market,24,10,4411.99,138,94,0.6812,13.71,1.2716,0.6538,6,0,0.0,3,0,43.0,0
ACC-10360,Mid-Market,24,6,8931.89,64,38,0.5938,19.01,1.0719,0.5633,2,0,0.0001,6,0,,0
ACC-10361,Mid-Market,24,15,4669.37,79,70,0.8861,14.86,1.0555,0.3019,3,0,0.0001,8,0,82.0,0
ACC-10362,Mid-Market,36,17,3096.99,143,99,0.6923,8.87,0.8215,0.6158,6,0,0.0,6,0,,0
ACC-10363,Mid-Market,24,30,2714.54,100,62,0.62,15.27,1.1218,0.9121,4,0,0.0001,0,0,-17.0,0
ACC-10364,SMB,12,17,738.16,19,9,0.4737,6.25,0.9046,0.8704,1,0,0.0003,2,0,81.0,0
ACC-10365,Mid-Market,12,29,9634.65,120,101,0.8417,24.1,1.0479,0.9532,4,0,0.0001,9,0,,0
ACC-10366,SMB,24,13,433.21,13,9,0.6923,19.2,0.9511,0.4701,4,0,0.0001,4,0,57.0,0
ACC-10367,SMB,12,7,2439.29,19,16,0.8421,9.12,1.5679,0.8068,2,1,4.4995,2,0,42.0,0
ACC-10368,Enterprise,24,22,38690.08,855,354,0.414,23.15,0.8736,0.5505,4,0,0.0001,2,0,40.0,0
ACC-10369,Enterprise,24,36,16153.88,104,86,0.8269,11.39,1.0646,0.3794,6,0,0.0,4,0,27.0,0
ACC-10370,Enterprise,12,12,10099.41,911,639,0.7014,2.93,0.9038,0.8341,0,0,1.0,3,0,,0
ACC-10371,Enterprise,36,23,34202.35,829,294,0.3546,4.63,0.8518,0.4229,1,1,8.9976,7,0,40.0,0
ACC-10372,Enterprise,12,24,25572.03,729,697,0.9561,8.36,0.9937,0.4751,2,1,4.4995,6,0,,0
ACC-10373,SMB,12,6,1250.38,20,17,0.85,14.37,1.0165,0.3564,2,1,4.4995,9,0,,1
ACC-10374,Enterprise,36,15,13734.83,107,83,0.7757,13.3,1.3237,0.6676,2,0,0.0001,5,0,-16.0,0
ACC-10375,Mid-Market,12,25,4771.58,124,59,0.4758,23.71,0.7252,0.7538,3,0,0.0001,4,0,35.0,0
ACC-10376,SMB,12,20,1097.97,13,10,0.7692,18.07,0.7899,0.8418,3,0,0.0001,5,0,-5.0,0
ACC-10377,Enterprise,12,25,26403.66,403,326,0.8089,18.25,0.6816,0.7185,1,0,0.0003,2,0,35.0,0
ACC-10378,SMB,24,22,403.03,26,25,0.9615,13.87,0.8253,0.878,4,0,0.0001,8,0,,0
ACC-10379,Mid-Market,24,16,8325.66,47,25,0.5319,8.18,1.0445,0.6049,2,0,0.0001,4,0,24.0,0
ACC-10380,Enterprise,24,17,8659.48,934,568,0.6081,9.0,1.0277,0.6306,7,0,0.0,4,0,,0
ACC-10381,SMB,24,30,1838.53,27,16,0.5926,14.6,1.1042,0.9698,5,0,0.0001,2,0,41.0,0
ACC-10382,Mid-Market,12,18,3369.35,135,89,0.6593,21.99,1.2319,0.7281,0,0,1.0,10,0,40.0,0
ACC-10383,SMB,24,11,2270.7,23,19,0.8261,11.31,0.9894,0.6515,4,2,4.4997,5,4,45.0,1
ACC-10384,SMB,24,15,877.64,26,15,0.5769,7.94,0.9201,0.7075,4,0,0.0001,1,0,14.0,0
ACC-10385,SMB,12,21,1495.35,34,26,0.7647,20.86,1.4208,0.8852,2,0,0.0001,3,0,,0
ACC-10386,Mid-Market,12,29,9031.89,45,31,0.6889,18.7,1.0149,0.4188,4,2,4.4997,2,0,57.0,1
ACC-10387,Enterprise,36,6,13111.16,618,410,0.6634,16.84,1.1849,0.566,3,0,0.0001,3,0,20.0,0
ACC-10388,SMB,24,14,472.23,18,17,0.9444,16.43,0.965,0.901,2,1,4.4995,1,0,59.0,0
ACC-10389,SMB,24,27,1140.39,19,17,0.8947,12.24,0.7893,0.6066,1,0,0.0003,4,0,,0
ACC-10390,SMB,24,10,2270.68,20,9,0.45,10.12,1.3717,0.7802,3,0,0.0001,1,0,38.0,0
ACC-10391,Mid-Market,12,10,2019.58,107,86,0.8037,19.6,0.8621,0.6362,3,1,2.9998,2,0,,0
ACC-10392,Mid-Market,24,17,6452.39,148,139,0.9392,14.29,0.8813,0.27,2,0,0.0001,3,0,,0
ACC-10393,SMB,12,6,1067.96,26,19,0.7308,27.52,0.7546,0.7422,3,0,0.0001,3,0,-2.0,0
ACC-10394,Mid-Market,12,41,3286.73,87,75,0.8621,5.48,0.699,0.4609,3,0,0.0001,4,0,,0
ACC-10395,SMB,24,21,1177.83,13,12,0.9231,16.69,0.6747,0.688,5,0,0.0001,4,0,,0
ACC-10396,SMB,12,23,1321.87,28,18,0.6429,8.51,0.8851,0.4238,4,1,2.2499,6,0,,0
ACC-10397,Mid-Market,24,31,6666.01,145,100,0.6897,6.92,0.8487,0.6289,2,0,0.0001,6,0,44.0,0
ACC-10398,SMB,12,54,1126.58,6,4,0.6667,16.0,0.8946,0.7269,6,0,0.0,8,4,32.0,0
ACC-10399,SMB,12,16,1989.74,24,18,0.75,25.12,1.0157,0.3485,2,0,0.0001,3,0,,0
ACC-10400,Enterprise,12,6,29111.66,390,337,0.8641,20.74,0.9309,0.6937,1,0,0.0003,2,0,37.0,0
ACC-10401,SMB,12,20,1365.6,7,4,0.5714,16.19,0.7584,0.7543,1,0,0.0003,6,0,41.0,0
ACC-10402,Mid-Market,12,10,4968.39,124,95,0.7661,17.48,0.5649,0.6968,3,0,0.0001,5,0,10.0,0
ACC-10403,SMB,12,8,1687.57,33,24,0.7273,13.67,1.0936,0.9558,1,0,0.0003,5,0,68.0,0
ACC-10404,Mid-Market,36,12,8737.83,47,36,0.766,8.05,0.9204,0.8696,3,1,2.9998,5,0,44.0,0
ACC-10405,SMB,12,16,699.3,34,26,0.7647,11.4,1.0705,0.8345,1,0,0.0003,5,0,54.0,0
ACC-10406,Mid-Market,12,31,8264.28,52,48,0.9231,7.93,0.8951,0.6686,4,0,0.0001,4,0,51.0,0
ACC-10407,Enterprise,24,42,17665.52,354,301,0.8503,16.56,1.123,0.782,3,0,0.0001,3,0,93.0,0
ACC-10408,SMB,24,9,1087.73,34,22,0.6471,23.28,0.915,0.6458,3,0,0.0001,1,0,59.0,0
ACC-10409,Enterprise,12,13,32822.27,374,283,0.7567,6.72,0.8652,0.7357,7,2,2.5714,3,0,,1
ACC-10410,Mid-Market,24,23,3971.88,133,89,0.6692,11.96,0.646,0.8278,3,0,0.0001,3,0,45.0,0
ACC-10411,SMB,24,25,1840.05,29,27,0.931,10.0,1.0209,0.7071,6,0,0.0,2,0,67.0,0
ACC-10412,SMB,12,9,1549.6,20,16,0.8,15.34,0.8853,0.883,4,0,0.0001,4,0,,0
ACC-10413,Mid-Market,12,27,4682.37,146,110,0.7534,11.12,0.6382,0.4524,2,1,4.4995,4,0,,0
ACC-10414,Mid-Market,36,11,8091.58,60,52,0.8667,10.29,1.3172,0.8558,8,2,2.25,5,0,34.0,0
ACC-10415,Mid-Market,24,9,3383.57,51,35,0.6863,19.39,1.0516,0.7674,3,1,2.9998,5,0,-1.0,0
ACC-10416,Mid-Market,24,22,3417.27,114,100,0.8772,7.09,1.1085,0.8485,1,0,0.0003,10,0,,0
ACC-10417,Mid-Market,12,32,8121.84,142,125,0.8803,37.29,0.9169,0.7478,4,0,0.0001,0,8,,0
ACC-10418,SMB,12,20,2024.23,7,6,0.8571,8.76,1.3344,0.3641,5,2,3.5998,3,0,66.0,1
ACC-10419,SMB,24,18,886.42,29,18,0.6207,14.1,1.0414,0.5534,0,3,90001.0,2,0,11.0,1
ACC-10420,SMB,12,16,666.77,31,17,0.5484,18.54,0.8662,0.6884,5,0,0.0001,7,0,,0
ACC-10421,SMB,12,17,2462.82,8,5,0.625,19.79,0.8914,0.8577,5,0,0.0001,4,0,,0
ACC-10422,Enterprise,24,14,19129.51,399,183,0.4586,15.28,1.2718,0.8584,3,0,0.0001,1,0,30.0,0
ACC-10423,Mid-Market,12,23,4834.62,137,88,0.6423,19.78,0.7732,0.7393,4,0,0.0001,3,0,56.0,0
ACC-10424,Enterprise,24,17,8078.39,639,482,0.7543,24.67,0.7834,0.5905,5,0,0.0001,3,0,,0
ACC-10425,Mid-Market,24,52,4682.72,147,119,0.8095,19.53,0.9383,0.472,1,0,0.0003,1,0,,0
ACC-10426,Mid-Market,12,20,2660.63,111,65,0.5856,8.5,1.0434,0.6768,1,1,8.9976,4,0,55.0,0
ACC-10427,SMB,24,14,1819.52,34,20,0.5882,3.38,0.9454,0.6181,1,0,0.0003,7,0,7.0,0
ACC-10428,Mid-Market,12,9,4321.3,115,54,0.4696,14.77,1.01,0.5917,2,0,0.0001,4,0,34.0,0
ACC-10429,Enterprise,24,9,18985.35,437,380,0.8696,4.6,0.8798,0.5558,5,2,3.5998,5,0,25.0,0
ACC-10430,Enterprise,12,21,12563.96,858,673,0.7844,3.08,0.8179,0.7589,7,0,0.0,3,0,97.0,0
ACC-10431,SMB,12,12,1936.78,32,19,0.5938,9.04,1.4105,0.7329,3,0,0.0001,7,0,63.0,0
ACC-10432,Mid-Market,24,18,9278.47,97,61,0.6289,11.01,1.0944,0.901,2,0,0.0001,7,0,49.0,0
ACC-10433,Enterprise,12,33,11773.84,645,275,0.4264,10.33,1.6827,0.546,2,2,8.9988,5,0,,1
ACC-10434,Enterprise,36,8,25317.4,966,725,0.7505,9.45,1.2642,0.5538,3,1,2.9998,5,0,,0
ACC-10435,SMB,12,15,1407.69,15,10,0.6667,23.31,0.8859,0.6519,2,0,0.0001,2,0,60.0,0
ACC-10436,Enterprise,12,3,39888.64,101,54,0.5347,12.68,1.1893,0.6266,6,1,1.5,3,4,-30.0,0
ACC-10437,SMB,12,6,2081.48,24,22,0.9167,31.34,1.1551,0.7459,1,1,8.9976,2,0,,0
ACC-10438,SMB,12,19,1509.99,32,28,0.875,8.08,0.7702,0.8612,9,0,0.0,3,0,33.0,0
ACC-10439,Enterprise,12,7,17384.47,709,459,0.6474,14.88,0.7773,0.5981,3,0,0.0001,4,4,63.0,0
ACC-10440,Enterprise,24,7,19213.17,377,194,0.5146,29.09,0.9703,0.8343,3,1,2.9998,3,0,5.0,0
